text,label,tokens
debat anis agence madagascar de presse ganjar kritisi yang soal kerja iya risiko bagai jabat publik tidak kalimat rendah akan lawan orang bodoh seperti enak banget lihat catat tidak gestur seperti,Politik,"['debat', 'anis', 'agence', 'madagascar', 'de', 'presse', 'ganjar', 'kritisi', 'yang', 'soal', 'kerja', 'iya', 'risiko', 'bagai', 'jabat', 'publik', 'tidak', 'kalimat', 'rendah', 'akan', 'lawan', 'orang', 'bodoh', 'seperti', 'enak', 'banget', 'lihat', 'catat', 'tidak', 'gestur', 'seperti']"
tarik ulur tanyain alas kamu dukung prabowo masalah bagaimana tanggepanmu dengan langgar ham agence madagascar de presse ngacak konstitusi pokok gali ham agence madagascar de presse ng,Pertahanan dan Keamanan,"['tarik', 'ulur', 'tanyain', 'alas', 'kamu', 'dukung', 'prabowo', 'masalah', 'bagaimana', 'tanggepanmu', 'dengan', 'langgar', 'ham', 'agence', 'madagascar', 'de', 'presse', 'ngacak', 'konstitusi', 'pokok', 'gali', 'ham', 'agence', 'madagascar', 'de', 'presse', 'ng']"
salah upaya faktor yang dukung indonesia emas teknologi yang ramah lingkung prabowo gibran buat gebrak industri karbon,Politik,"['salah', 'upaya', 'faktor', 'yang', 'dukung', 'indonesia', 'emas', 'teknologi', 'yang', 'ramah', 'lingkung', 'prabowo', 'gibran', 'buat', 'gebrak', 'industri', 'karbon']"
adi syukur rumah kunjung ketua partai gerindra prabowo subianto,Demografi,"['adi', 'syukur', 'rumah', 'kunjung', 'ketua', 'partai', 'gerindra', 'prabowo', 'subianto']"
calon presiden republik indonesia nomor urut ganjar pranowo konstitusi atur dasar negara hormat tegak,Ideologi,"['calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'ganjar', 'pranowo', 'konstitusi', 'atur', 'dasar', 'negara', 'hormat', 'tegak']"
dengar cerita mahfud md ganjar pimpin peduli visi,Politik,"['dengar', 'cerita', 'mahfud', 'md', 'ganjar', 'pimpin', 'peduli', 'visi']"
bilang komplain anies islamophobic korelasi quote quotean,Politik,"['bilang', 'komplain', 'anies', 'islamophobic', 'korelasi', 'quote', 'quotean']"
video sebar bahaya militansi dukung amin daerah bangun arus ubah tidak bendung satu pilih menang anies muhaimin share bagi teman grop medsosmu,Politik,"['video', 'sebar', 'bahaya', 'militansi', 'dukung', 'amin', 'daerah', 'bangun', 'arus', 'ubah', 'tidak', 'bendung', 'satu', 'pilih', 'menang', 'anies', 'muhaimin', 'share', 'bagi', 'teman', 'grop', 'medsosmu']"
anies temu sri sultan hamengkubuwono kali sambut hangat beliau pesan anies jaga kebhinekaan indonesia,Sosial Budaya,"['anies', 'temu', 'sri', 'sultan', 'hamengkubuwono', 'kali', 'sambut', 'hangat', 'beliau', 'pesan', 'anies', 'jaga', 'kebhinekaan', 'indonesia']"
prabowo bangun adil kitaselaluada untukpragibs,Politik,"['prabowo', 'bangun', 'adil', 'kitaselaluada', 'untukpragibs']"
tangguh prabowo cermin semangat juang masyarakat jabar tidak padam berbuatbaik untukmasyarakat,Politik,"['tangguh', 'prabowo', 'cermin', 'semangat', 'juang', 'masyarakat', 'jabar', 'tidak', 'padam', 'berbuatbaik', 'untukmasyarakat']"
jogetjoget senang pemuda programprogram solusi nyataseperti program ganjar pranowo,Politik,"['jogetjoget', 'senang', 'pemuda', 'programprogram', 'solusi', 'nyataseperti', 'program', 'ganjar', 'pranowo']"
terima kasih ganjar mensuppodan semangat produkproduk negeri maju,Politik,"['terima', 'kasih', 'ganjar', 'mensuppodan', 'semangat', 'produkproduk', 'negeri', 'maju']"
trend twitter kali anies bubble roket fenomena gemar kpop join amin isme,Ideologi,"['trend', 'twitter', 'kali', 'anies', 'bubble', 'roket', 'fenomena', 'gemar', 'kpop', 'join', 'amin', 'isme']"
wujud program susu gratis prabowo impor juta sapi,Ekonomi,"['wujud', 'program', 'susu', 'gratis', 'prabowo', 'impor', 'juta', 'sapi']"
hitung matematika dapat daerah signifikan pajak baliho reklame caleg ganjar mahfud hebat,Politik,"['hitung', 'matematika', 'dapat', 'daerah', 'signifikan', 'pajak', 'baliho', 'reklame', 'caleg', 'ganjar', 'mahfud', 'hebat']"
kubu kabar timsesnya yang duga koruptor capresnya langgar ham cawapresnya anak haram konstitusi anies juga tidak milih dukung dari yang dukung larang sih,Politik,"['kubu', 'kabar', 'timsesnya', 'yang', 'duga', 'koruptor', 'capresnya', 'langgar', 'ham', 'cawapresnya', 'anak', 'haram', 'konstitusi', 'anies', 'juga', 'tidak', 'milih', 'dukung', 'dari', 'yang', 'dukung', 'larang', 'sih']"
prabowo gibran calon presiden calon wakil presiden oligarki hilir untung usaha tambang lho gaes,Politik,"['prabowo', 'gibran', 'calon', 'presiden', 'calon', 'wakil', 'presiden', 'oligarki', 'hilir', 'untung', 'usaha', 'tambang', 'lho', 'gaes']"
perhati anies senang jokowi sila serang personal ayahbowo adalahkita dukungantulus,Politik,"['perhati', 'anies', 'senang', 'jokowi', 'sila', 'serang', 'personal', 'ayahbowo', 'adalahkita', 'dukungantulus']"
bentrok warga dukung prabowogibran sleman akibat warga alami luka warga tinggal dunia dukung yang dukung laku nyawa tidak harga mata park ahn bagus,Pertahanan dan Keamanan,"['bentrok', 'warga', 'dukung', 'prabowogibran', 'sleman', 'akibat', 'warga', 'alami', 'luka', 'warga', 'tinggal', 'dunia', 'dukung', 'yang', 'dukung', 'laku', 'nyawa', 'tidak', 'harga', 'mata', 'park', 'ahn', 'bagus']"
jaua suparna anies nya fakultas ekonomi nya bijak uang nya political ekonomi agence madagascar de presse bangun,Ekonomi,"['jaua', 'suparna', 'anies', 'nya', 'fakultas', 'ekonomi', 'nya', 'bijak', 'uang', 'nya', 'political', 'ekonomi', 'agence', 'madagascar', 'de', 'presse', 'bangun']"
prabowo gibran milik gagas politik utama kembang pemuda salah satu tempat anak muda posisi strategis sambut bonus demografi indonesia titik indonesia emas,Politik,"['prabowo', 'gibran', 'milik', 'gagas', 'politik', 'utama', 'kembang', 'pemuda', 'salah', 'satu', 'tempat', 'anak', 'muda', 'posisi', 'strategis', 'sambut', 'bonus', 'demografi', 'indonesia', 'titik', 'indonesia', 'emas']"
politik ganjar pranowo bicara dampak nyata,Politik,"['politik', 'ganjar', 'pranowo', 'bicara', 'dampak', 'nyata']"
kendari keren bosque sambut anies baswedan nomor menang indonesia adil makmur wujud,Politik,"['kendari', 'keren', 'bosque', 'sambut', 'anies', 'baswedan', 'nomor', 'menang', 'indonesia', 'adil', 'makmur', 'wujud']"
bak idol comeback anies baswedan kirim food truck kpopers acara,Pertahanan dan Keamanan,"['bak', 'idol', 'comeback', 'anies', 'baswedan', 'kirim', 'food', 'truck', 'kpopers', 'acara']"
dukung gusimin probolinggo kyai ulama pondok pesantren seprobolinggo tekad suara dukung menang aniesmuhaimin pilpres jawa timur amin menang insyaallah jawa timur adalah kunci,Politik,"['dukung', 'gusimin', 'probolinggo', 'kyai', 'ulama', 'pondok', 'pesantren', 'seprobolinggo', 'tekad', 'suara', 'dukung', 'menang', 'aniesmuhaimin', 'pilpres', 'jawa', 'timur', 'amin', 'menang', 'insyaallah', 'jawa', 'timur', 'adalah', 'kunci']"
rasa ruang publik mahal jakarta kalang hak bukti anies pikir adil rakyat solusi adil kes sepele dampak jalan prinsip besar kecil kuat lemah lemah kuat katakata retorika bicara pembencipembencinya bukti nyata kebijakankebijakan anies jabat butuh sosok pimpin pikir kalang golong jalan rusak nyaman orangorang rasa nyaman urus indonesia sulit urus provinsi jalan bijak beliau alas orang salah paham paham itu hati tidak limut benci serap narasi salah antipati,Politik,"['rasa', 'ruang', 'publik', 'mahal', 'jakarta', 'kalang', 'hak', 'bukti', 'anies', 'pikir', 'adil', 'rakyat', 'solusi', 'adil', 'kes', 'sepele', 'dampak', 'jalan', 'prinsip', 'besar', 'kecil', 'kuat', 'lemah', 'lemah', 'kuat', 'katakata', 'retorika', 'bicara', 'pembencipembencinya', 'bukti', 'nyata', 'kebijakankebijakan', 'anies', 'jabat', 'butuh', 'sosok', 'pimpin', 'pikir', 'kalang', 'golong', 'jalan', 'rusak', 'nyaman', 'orangorang', 'rasa', 'nyaman', 'urus', 'indonesia', 'sulit', 'urus', 'provinsi', 'jalan', 'bijak', 'beliau', 'alas', 'orang', 'salah', 'paham', 'paham', 'itu', 'hati', 'tidak', 'limut', 'benci', 'serap', 'narasi', 'salah', 'antipati']"
menteri tahan prabowo tegas giant sea wall askara,Politik,"['menteri', 'tahan', 'prabowo', 'tegas', 'giant', 'sea', 'wall', 'askara']"
anies pilih atas stunting ikan susu indonesia negara maritim potensi laut nelayan daya,Sumber Daya Alam,"['anies', 'pilih', 'atas', 'stunting', 'ikan', 'susu', 'indonesia', 'negara', 'maritim', 'potensi', 'laut', 'nelayan', 'daya']"
ganjar pranowo mahfud md harap masyarakat bijak huni murah,Politik,"['ganjar', 'pranowo', 'mahfud', 'md', 'harap', 'masyarakat', 'bijak', 'huni', 'murah']"
tema debat kali tata usaha tema tidak banyak kuasa anies tapi blio kyknya benar banget dalam nyampaiin visi misi tidak banyak baca contek,Politik,"['tema', 'debat', 'kali', 'tata', 'usaha', 'tema', 'tidak', 'banyak', 'kuasa', 'anies', 'tapi', 'blio', 'kyknya', 'benar', 'banget', 'dalam', 'nyampaiin', 'visi', 'misi', 'tidak', 'banyak', 'baca', 'contek']"
isu mas anies pilih kepala daerah daerah khusus ibukota bawa serang beliau tinggal googling temu faktafakta,Sosial Budaya,"['isu', 'mas', 'anies', 'pilih', 'kepala', 'daerah', 'daerah', 'khusus', 'ibukota', 'bawa', 'serang', 'beliau', 'tinggal', 'googling', 'temu', 'faktafakta']"
dwi tunggal sukarnohatta tidak kenang mahfud md ganjar nyata bawa ubah,Politik,"['dwi', 'tunggal', 'sukarnohatta', 'tidak', 'kenang', 'mahfud', 'md', 'ganjar', 'nyata', 'bawa', 'ubah']"
gamungkin banget peduli lingkung coba prabowo food estate bagaimana,Sumber Daya Alam,"['gamungkin', 'banget', 'peduli', 'lingkung', 'coba', 'prabowo', 'food', 'estate', 'bagaimana']"
tolong anies hapus diskriminasi usia lowong kerja diskriminasi usia didik tes masuk kampus negeri kasi anak yang kuliah nabung hasil kerja lulus sama,Sosial Budaya,"['tolong', 'anies', 'hapus', 'diskriminasi', 'usia', 'lowong', 'kerja', 'diskriminasi', 'usia', 'didik', 'tes', 'masuk', 'kampus', 'negeri', 'kasi', 'anak', 'yang', 'kuliah', 'nabung', 'hasil', 'kerja', 'lulus', 'sama']"
polisi tembak rawan prabowo sampang pakai revolver sampw kaliber,Pertahanan dan Keamanan,"['polisi', 'tembak', 'rawan', 'prabowo', 'sampang', 'pakai', 'revolver', 'sampw', 'kaliber']"
bincang kuasa usaha israel itay tagner bahrain juru bicara prabowo dahniel anzar ban sila ban jerusalem post prabowo subianto tokoh utama upaya normalisasi hubung israelindonesia,Politik,"['bincang', 'kuasa', 'usaha', 'israel', 'itay', 'tagner', 'bahrain', 'juru', 'bicara', 'prabowo', 'dahniel', 'anzar', 'ban', 'sila', 'ban', 'jerusalem', 'post', 'prabowo', 'subianto', 'tokoh', 'utama', 'upaya', 'normalisasi', 'hubung', 'israelindonesia']"
program duo bangsa ganjar pranowo prof mahfud desa presisi langkah bijak ekonomi tangguhqqcza,Ekonomi,"['program', 'duo', 'bangsa', 'ganjar', 'pranowo', 'prof', 'mahfud', 'desa', 'presisi', 'langkah', 'bijak', 'ekonomi', 'tangguhqqcza']"
suasana optimis lingkup jawa masyarakat satu dukung ganjarmahfud duo penuh energi angkat kamanan bangsa,Politik,"['suasana', 'optimis', 'lingkup', 'jawa', 'masyarakat', 'satu', 'dukung', 'ganjarmahfud', 'duo', 'penuh', 'energi', 'angkat', 'kamanan', 'bangsa']"
anies demokrat paham jabat publik kandidat terima profesional kontra gagas bijak tidak bawa asa tekan suara kritis warga dengan ancam kritik iya tinggal sehingga muncul gagas baik warga,Politik,"['anies', 'demokrat', 'paham', 'jabat', 'publik', 'kandidat', 'terima', 'profesional', 'kontra', 'gagas', 'bijak', 'tidak', 'bawa', 'asa', 'tekan', 'suara', 'kritis', 'warga', 'dengan', 'ancam', 'kritik', 'iya', 'tinggal', 'sehingga', 'muncul', 'gagas', 'baik', 'warga']"
fokus benar ganjar pranowo jaga bansos kartu tanda duduk sakti ngebuat bantu,Politik,"['fokus', 'benar', 'ganjar', 'pranowo', 'jaga', 'bansos', 'kartu', 'tanda', 'duduk', 'sakti', 'ngebuat', 'bantu']"
pasang calon presiden calon wakil presiden republik indonesia nomor ganjar pranowo mahfud md ekonomi tumbuh capai mimpi,Ekonomi,"['pasang', 'calon', 'presiden', 'calon', 'wakil', 'presiden', 'republik', 'indonesia', 'nomor', 'ganjar', 'pranowo', 'mahfud', 'md', 'ekonomi', 'tumbuh', 'capai', 'mimpi']"
dengar cerita mahfud md ganjar kayak indonesia pahlawan ubah positif,Politik,"['dengar', 'cerita', 'mahfud', 'md', 'ganjar', 'kayak', 'indonesia', 'pahlawan', 'ubah', 'positif']"
prabowo pasang gibran salah survei mas ganjar kan unggul surveisurvei september,Politik,"['prabowo', 'pasang', 'gibran', 'salah', 'survei', 'mas', 'ganjar', 'kan', 'unggul', 'surveisurvei', 'september']"
investor friendly paslon calon presiden calon wakil presiden ganjar pranowo prof mahfud md kolaborasi rapat buat regulasi hukum dukung kembang investasi indonesia jnpj,Politik,"['investor', 'friendly', 'paslon', 'calon', 'presiden', 'calon', 'wakil', 'presiden', 'ganjar', 'pranowo', 'prof', 'mahfud', 'md', 'kolaborasi', 'rapat', 'buat', 'regulasi', 'hukum', 'dukung', 'kembang', 'investasi', 'indonesia', 'jnpj']"
anies gus imin jaga marwah debat forum bicara policy definisi,Politik,"['anies', 'gus', 'imin', 'jaga', 'marwah', 'debat', 'forum', 'bicara', 'policy', 'definisi']"
oiya kak kamu cek pul,Geografi,"['oiya', 'kak', 'kamu', 'cek', 'pul']"
ragu kerja anies salah bukti lagi anies tulus warga nya video jadi bakar pasar gembrong jakarta timur jadi kalau kamu orang jakarta tapi benci anies patut mata hati mu,Politik,"['ragu', 'kerja', 'anies', 'salah', 'bukti', 'lagi', 'anies', 'tulus', 'warga', 'nya', 'video', 'jadi', 'bakar', 'pasar', 'gembrong', 'jakarta', 'timur', 'jadi', 'kalau', 'kamu', 'orang', 'jakarta', 'tapi', 'benci', 'anies', 'patut', 'mata', 'hati', 'mu']"
jogetjoget senang pemuda butuh programprogram solusi konkretseperti program ganjar pranowojnkao,Politik,"['jogetjoget', 'senang', 'pemuda', 'butuh', 'programprogram', 'solusi', 'konkretseperti', 'program', 'ganjar', 'pranowojnkao']"
ini tementemen kamu sudah pilpres pilih ganjar pranowo bawa program kece disabilitas mandiri prestasi plus program desa mobil akses buat cerah,Ideologi,"['ini', 'tementemen', 'kamu', 'sudah', 'pilpres', 'pilih', 'ganjar', 'pranowo', 'bawa', 'program', 'kece', 'disabilitas', 'mandiri', 'prestasi', 'plus', 'program', 'desa', 'mobil', 'akses', 'buat', 'cerah']"
calon presiden republik indonesia nomor urut ganjar pranowo ajak jaga integritas konstitusi atur dasar negara,Ideologi,"['calon', 'presiden', 'republik', 'indonesia', 'nomor', 'urut', 'ganjar', 'pranowo', 'ajak', 'jaga', 'integritas', 'konstitusi', 'atur', 'dasar', 'negara']"
konsep pimpin partisipatif prabowo cipta dialog buka pimpin masyarakat bentuk kolaborasi erat negara satu republik indonesia dedikasi mas bowo negara satu republik indonesia,Ideologi,"['konsep', 'pimpin', 'partisipatif', 'prabowo', 'cipta', 'dialog', 'buka', 'pimpin', 'masyarakat', 'bentuk', 'kolaborasi', 'erat', 'negara', 'satu', 'republik', 'indonesia', 'dedikasi', 'mas', 'bowo', 'negara', 'satu', 'republik', 'indonesia']"
juru bicara tpn ganjarmahfud aryo seno bagaskoro konteks relasi global indonesia maju unggul banding negaranegara unggul capai konsisten serius capai indonesia emas manfaat momentum bonus demografi aryo juru bicara tpn ganjarmahfud aryo seno bagaskoro logika dasar pasti tega hukum rekrutmen tempat duta dasar kapabilitas hubung indonesia negaranegara produktif lindung diaspora juru bicara tpn ganjarmahfud aryo seno bagaskoro bijak profesional sejahtera aparat tegak hukum tingkat ganjarmahfud beasiswa khusus anakanak polisi tentara ringan beban didik prajurit polisi fokus tugas sesuai tupoksinya,Sosial Budaya,"['juru', 'bicara', 'tpn', 'ganjarmahfud', 'aryo', 'seno', 'bagaskoro', 'konteks', 'relasi', 'global', 'indonesia', 'maju', 'unggul', 'banding', 'negaranegara', 'unggul', 'capai', 'konsisten', 'serius', 'capai', 'indonesia', 'emas', 'manfaat', 'momentum', 'bonus', 'demografi', 'aryo', 'juru', 'bicara', 'tpn', 'ganjarmahfud', 'aryo', 'seno', 'bagaskoro', 'logika', 'dasar', 'pasti', 'tega', 'hukum', 'rekrutmen', 'tempat', 'duta', 'dasar', 'kapabilitas', 'hubung', 'indonesia', 'negaranegara', 'produktif', 'lindung', 'diaspora', 'juru', 'bicara', 'tpn', 'ganjarmahfud', 'aryo', 'seno', 'bagaskoro', 'bijak', 'profesional', 'sejahtera', 'aparat', 'tegak', 'hukum', 'tingkat', 'ganjarmahfud', 'beasiswa', 'khusus', 'anakanak', 'polisi', 'tentara', 'ringan', 'beban', 'didik', 'prajurit', 'polisi', 'fokus', 'tugas', 'sesuai', 'tupoksinya']"
kjp kjmu taman dllnya sudah disebutin yaa saya kasih tahu salah program anies yang guna banget warga sumur resap area rumah saya sudah sumur resap alhamdulillah ujan sudah tidak banjir,Sosial Budaya,"['kjp', 'kjmu', 'taman', 'dllnya', 'sudah', 'disebutin', 'yaa', 'saya', 'kasih', 'tahu', 'salah', 'program', 'anies', 'yang', 'guna', 'banget', 'warga', 'sumur', 'resap', 'area', 'rumah', 'saya', 'sudah', 'sumur', 'resap', 'alhamdulillah', 'ujan', 'sudah', 'tidak', 'banjir']"
anies ancam tembak tiktok timnas amin tempuh jalur hukum,Pertahanan dan Keamanan,"['anies', 'ancam', 'tembak', 'tiktok', 'timnas', 'amin', 'tempuh', 'jalur', 'hukum']"
abah anies angkat martabat tani terus terima bansos hasil,Sosial Budaya,"['abah', 'anies', 'angkat', 'martabat', 'tani', 'terus', 'terima', 'bansos', 'hasil']"
lebih baik lupa sejarah kelam taruh pilih prabowo,Politik,"['lebih', 'baik', 'lupa', 'sejarah', 'kelam', 'taruh', 'pilih', 'prabowo']"
pimpin ganjarmahfud temu harmoni bijak progresif peduli butuh rakyat ganjar pranowo baik rakyat,Politik,"['pimpin', 'ganjarmahfud', 'temu', 'harmoni', 'bijak', 'progresif', 'peduli', 'butuh', 'rakyat', 'ganjar', 'pranowo', 'baik', 'rakyat']"
ganjar pranowo pimpin harga keanekaragaman budaya lingkung ganjar mahfud hebat,Politik,"['ganjar', 'pranowo', 'pimpin', 'harga', 'keanekaragaman', 'budaya', 'lingkung', 'ganjar', 'mahfud', 'hebat']"
dengar cerita mahfud md ganjar pimpin bawa ubah positif ayo misi,Politik,"['dengar', 'cerita', 'mahfud', 'md', 'ganjar', 'pimpin', 'bawa', 'ubah', 'positif', 'ayo', 'misi']"
anies indonesia hadir serius upaya merdeka palestina prabowo lemah tindas agence madagascar de presse usir tanah air gaza silah rakyat nilai,Politik,"['anies', 'indonesia', 'hadir', 'serius', 'upaya', 'merdeka', 'palestina', 'prabowo', 'lemah', 'tindas', 'agence', 'madagascar', 'de', 'presse', 'usir', 'tanah', 'air', 'gaza', 'silah', 'rakyat', 'nilai']"
ganjarmahfud rancang bijak sehat fokus nyata daya kadr pos layan padu,Politik,"['ganjarmahfud', 'rancang', 'bijak', 'sehat', 'fokus', 'nyata', 'daya', 'kadr', 'pos', 'layan', 'padu']"
debat calon presiden januari anies baswedan ganjar pranowo prabowo subianto buka data tahan data klaim prabowo rahasia negara memang bagaimana atur sih tonton deh selesai narasi daily,Pertahanan dan Keamanan,"['debat', 'calon', 'presiden', 'januari', 'anies', 'baswedan', 'ganjar', 'pranowo', 'prabowo', 'subianto', 'buka', 'data', 'tahan', 'data', 'klaim', 'prabowo', 'rahasia', 'negara', 'memang', 'bagaimana', 'atur', 'sih', 'tonton', 'deh', 'selesai', 'narasi', 'daily']"
sama ruf amin beras badan urus logistik prabowogibran lapor bawaslu,Politik,"['sama', 'ruf', 'amin', 'beras', 'badan', 'urus', 'logistik', 'prabowogibran', 'lapor', 'bawaslu']"
lembaga survei indonesia prabowogibran unggul jawa timur prabowo subianto,Politik,"['lembaga', 'survei', 'indonesia', 'prabowogibran', 'unggul', 'jawa', 'timur', 'prabowo', 'subianto']"
wkwkwkkw ketawa deh denger statement bicara sembarang prabowo gibran ekonomi debat lingkung aminajadulu tom lembong anggur tingkat cak imin,Politik,"['wkwkwkkw', 'ketawa', 'deh', 'denger', 'statement', 'bicara', 'sembarang', 'prabowo', 'gibran', 'ekonomi', 'debat', 'lingkung', 'aminajadulu', 'tom', 'lembong', 'anggur', 'tingkat', 'cak', 'imin']"
